identifiant,L'Express,Télérama,Brazil,Les Fiches du Cinéma,Les Inrockuptibles,Le Figaroscope,Cahiers du Cinéma,Le Point,Bande à part,Le Monde,20 Minutes,Télé Z,Ciné Live,So Film,La Septième Obsession,Le Quotidien de Paris,Chicago Sun-Times,Elle,BIBA,Télé Loisirs,Les Echos,Le Journal du Geek,Sud Ouest,Marianne,GQ,Metro,Le Figaro,Marie Claire,La Voix du Nord,Franceinfo Culture,Time Out Paris,France Soir,Obejctif-Cinema.com,La Tribune,Femme Actuelle,L'Obs,Gala,Télé Câble Sat,Ouest France,Abus de Ciné,L'Aurore,Positif,Impact,Konbini,TéléCinéObs,Mad Movies,Chronic'art.com,Critikat.com,Paris Match,La Croix,TF1 News,Télé 7 Jours,Rolling Stone,IGN France,Télé 2 semaines,Dvdrama,Le Parisien,Aden,L'Humanité,Courrier International,Closer,CinemaTeaser,Le Dauphiné Libéré,Filmsactu,Excessif,Charlie Hebdo,Ecran Large,Le Journal du Dimanche,VSD,Fantastikindia,Public,Première,LCI,Transfuge,Téléstar,CNews,Libération,Slate,Voici,Studio Magazine,Studio Ciné Live,Dernières Nouvelles d'Alsace,Le Soir,L'Ecran Fantastique,Culturopoing.com,aVoir-aLire.com
294771,,Pas mal,,Très mauvais,Pas mal,,Très mauvais,,,Pas mal,,,,,Très bien,,,,Très bien,Pas mal,Très bien,,Pas mal,Très bien,,,Pas mal,,Très bien,,,,,,Très bien,Pas mal,,,Très bien,,,Très bien,,,,,,Très mauvais,Très bien,,,,,,,,Pas mal,,,,,,Très bien,,,,,Pas terrible,,,Très bien,Très bien,,,,,Très bien,,Très bien,,,Très bien,,,,Très bien
291824,,Pas mal,,Chef-d'oeuvre,Très bien,,Très bien,,,Pas mal,,,,,,,,,,,,,,,,,Très mauvais,,,,,,,,,Pas mal,,,,,,Pas mal,,,,,,Très bien,Très bien,,,,,,,,,,,,,,,,,,,Très mauvais,,,,Pas terrible,,,,,Très bien,,,,,,,,,
283566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281862,,Très bien,,Pas mal,Pas mal,,,,,Pas mal,,,,,Très bien,,,,,,,,,,,,,,,,,,,,,Très bien,,,,,,Pas mal,,,,,,Pas mal,,,,,,,,,Pas mal,,Chef-d'oeuvre,,,,,,,,,Très bien,,,,Pas mal,,,,,,,,,,,,,,Très bien
293472,,Très bien,,Très bien,,,Très bien,,,Pas mal,,,,,Pas mal,,,Chef-d'oeuvre,,,Très bien,,Pas mal,,,,,,,,,,,,Chef-d'oeuvre,Très bien,,,Très bien,,,Chef-d'oeuvre,,,,,,Très bien,,Très bien,,,,,,,,,Très bien,,,,,,,,,Chef-d'oeuvre,,,,Pas mal,,Pas mal,,,Très bien,,,,,,,,Très bien,Chef-d'oeuvre
274868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287335,,Très bien,,Chef-d'oeuvre,Très bien,,Très bien,,,Pas mal,,,,,,,,,,,,,,,,,Pas mal,,,,,,,,,Pas terrible,,,,,,Pas mal,,,,,,Très bien,Très bien,,,,,,,,,,,,,,,,,,,Pas terrible,,,,Très bien,,Chef-d'oeuvre,,,Chef-d'oeuvre,,,,,,,,Très bien,Pas mal
262188,,Pas mal,,Pas mal,Pas terrible,,Pas mal,,,Pas terrible,Très bien,,,,,,,,,,Très bien,,,Très bien,,,Pas mal,,Pas mal,Très bien,,,,,,Très mauvais,,,,,,,,,,,,Pas terrible,Pas mal,Pas mal,,,,,,,Chef-d'oeuvre,,,,,Très bien,,,,,Pas mal,Très bien,,,,Pas terrible,,,,,,,,,,,,,,Très bien
278105,,Très bien,,Très mauvais,Pas mal,,,,Très bien,Pas terrible,,,,,,,,,,Très bien,,,,,,,Pas mal,,,,,,,,,Très bien,,,Très mauvais,,,Pas terrible,,,,,,,,Pas mal,,,,,,,Pas terrible,,,,,Très bien,,,,,,Très bien,,,,Très mauvais,,,,Pas mal,Pas terrible,,,,,,,,,Pas terrible
289496,,Très bien,,,Très bien,,Pas mal,,,Très bien,,,,,,,,,,Très bien,Pas mal,,,,,,Très bien,,,,,,,,,,,,,,,Pas terrible,,,,,,Pas mal,,,,Pas mal,,,,,Pas mal,,,,,Chef-d'oeuvre,,,,,Très bien,,,,,,,,,,Très bien,,,,,,,,,
294782,,Pas mal,,Très bien,,,Pas terrible,,,Pas terrible,,,,,Très bien,,,,,,Pas mal,,,,,,,,,Très bien,,,,,,Très bien,,,Très bien,,,Pas mal,,,,,,Pas terrible,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,,,Pas mal,,,,,,,,,
280134,,Très bien,,Très bien,Chef-d'oeuvre,,Très bien,,,Très bien,,,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,Très bien,,,Très bien,,,,,,Très bien,,,,,,,,,,,,,,,,,,,,Très bien,,,,Pas mal,,,,,Chef-d'oeuvre,,,,,,,,,
274182,,Pas mal,,Pas mal,Très mauvais,,,,,,,,,,,,,,,,,,,,,,Très bien,,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,,,Très bien,,,,,Pas mal,,,,,,Pas mal,,,,Pas mal,,,,Très bien,,,,,,,,,,
292762,,Très bien,,Très bien,,,,,,Pas mal,Très bien,,,,,,,,,,,,,,,,Très mauvais,,,,,,,,,Pas mal,,,Très bien,,,Très bien,,,,,,,Pas mal,,,,,,,,Très bien,,,,,,,,,,,Très bien,,,,Pas mal,,,,,Très bien,,,,,,,,,Pas mal
280503,,Pas mal,,Pas terrible,Très mauvais,,Pas terrible,,,Pas terrible,Très bien,,,,,,,,,Très bien,,,Pas terrible,Pas mal,,,Pas mal,Très bien,Pas mal,Pas terrible,,,,,Très bien,Pas terrible,,,,,,Pas terrible,,,,Très bien,,,,Pas terrible,,Très bien,,,,,Pas terrible,,,,,Pas mal,Très bien,Très bien,,,Pas terrible,Pas mal,,,,Pas mal,,,,,,,Chef-d'oeuvre,,,Très bien,,Très bien,Pas terrible,Pas terrible
307826,,Pas mal,,Pas mal,,,,,Pas mal,Pas mal,,,,,,,,,,,Très bien,,,Très bien,,,Très bien,,,Pas mal,,,,,,,,,Pas mal,,,,,,,,,,Très bien,Pas terrible,,,,,,,,,,,,Très bien,Très bien,,,,,,,,,Pas terrible,,,,,Pas terrible,,Très bien,,,Très bien,,,,Pas mal
293243,,Pas mal,,Très bien,,,,,,Pas terrible,Très bien,,,,,,,,,,,,,,,,Très bien,,,,,,,,,Pas mal,,,,,,,,,,,,,,,,,,,,,Très bien,,,,,,,,,,,Pas mal,,,,Pas mal,,,,,,,,,,,,,,Pas terrible
295140,,Très bien,,Très bien,,,Pas mal,,,Pas mal,Très bien,,,,,,,,,Très bien,,,Très bien,,,,,,,,,,,,Très bien,Très bien,,,Chef-d'oeuvre,,,Très bien,,,,,,,Très bien,Très bien,,Très bien,,,,,Très bien,,Très bien,,,,,,,,Très bien,Pas mal,,,,Très bien,,,,,Très bien,,Chef-d'oeuvre,,,,,,,
292563,,Très bien,,Pas terrible,Chef-d'oeuvre,,Pas mal,,Très bien,Pas terrible,Très bien,,,,,,,,,,,,Très bien,Très bien,,,Pas mal,Très bien,,Très bien,,,,,,Pas mal,,,Pas terrible,,,Pas mal,,,,,,Pas terrible,Très bien,Pas terrible,,,,,Pas mal,,Très bien,,Très bien,,,Très bien,Très bien,,,,,Pas terrible,,,,Pas mal,,Très bien,,Très bien,Très bien,,,,,Très bien,,,,Très bien
292659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272219,,Très bien,,Pas mal,Très mauvais,,Pas mal,,Pas mal,Pas mal,,,,,,,,,,,,,Pas mal,,,,Pas mal,,,,,,,,,,,,,,,,,,,,,,Très bien,Pas mal,,,,,,,Très bien,,Très bien,,,Très bien,Très bien,,,,Très bien,Très bien,,,,Pas mal,,,,,,,,,,Très bien,,,,Très bien
277709,,Très bien,,Pas mal,Très bien,,Très bien,,,Chef-d'oeuvre,,,,,Très bien,,,,,,,,Pas mal,,,,Très mauvais,,,,,,,,,Très mauvais,,,,,,Pas terrible,,,,Chef-d'oeuvre,,Pas terrible,,,,,,,,,Très mauvais,,Chef-d'oeuvre,,,,,,,,Très bien,Très mauvais,,,,Pas terrible,,,,,Très bien,,,,,,,Très mauvais,Très bien,Très bien
289241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281973,,Pas mal,,Très bien,Très bien,,Pas terrible,,Chef-d'oeuvre,Très mauvais,Très bien,,,,,,,,,Très bien,Très bien,,Pas mal,,,,Très bien,,Pas mal,Très bien,,,,,Pas mal,Pas mal,,,Très bien,,,Pas mal,,,,,,Pas terrible,,Pas mal,,Très bien,,,,,Chef-d'oeuvre,,Chef-d'oeuvre,,,Pas mal,Très bien,,,,Très bien,Très bien,,,,Pas mal,,,,,,,Chef-d'oeuvre,,,Très bien,,,,Pas mal
291673,,Très bien,,Pas mal,,,,,,Pas mal,,,,,Très bien,,,,,,Pas mal,,,,,,Pas mal,,,,,,,,,Très bien,,,Pas mal,,,Pas terrible,,,,,,,,Pas mal,,,,,,,Très bien,,,,,Très bien,,,,,Très bien,Très mauvais,,,,Pas terrible,,,,,Très bien,,Très bien,,,,,,Très mauvais,Très bien
269516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284500,,Pas terrible,,Pas mal,,,,,,Pas terrible,,,,,,,,,,,,,,,,,Pas mal,,,Très bien,,,,,,Pas mal,,,,,,Très bien,,,,,,,,,,,,,,,Très bien,,Très bien,,,,,,,,,Pas terrible,,,,Pas mal,,,,,Pas mal,,,,,,,,,
299506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283708,,Pas mal,,Très bien,Pas mal,,Pas terrible,,Très bien,Pas terrible,,,,,,,,Chef-d'oeuvre,,,,,Pas mal,,,,,Chef-d'oeuvre,,,,,,,,Pas terrible,,,,,,Pas mal,,,,,,,Pas mal,Pas mal,,,,,,,,,Très bien,,,,,,,,,Très bien,,,,Pas terrible,,,,,,,Très bien,,,,,,,
295891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292928,,Pas mal,,Pas mal,,,,,,Pas terrible,Très bien,,,,,,,,,,,,,,,,,,,,,,,,,Pas terrible,,,,,,,,,,Très bien,,,Pas mal,,,,,Très bien,,,Très bien,,,,,Pas mal,,,,,Très bien,Pas terrible,,,,Très bien,,,,,Pas terrible,,,,,,,,,
280841,,Très bien,,Très bien,Pas mal,,Pas mal,,Très bien,Très bien,,,,,,,,Très bien,,,Très bien,,,Très bien,,,Très bien,,,,,,,,Très bien,Pas mal,,,,,,Très bien,,,,,,Pas terrible,Très bien,Très bien,,,,,,,Très bien,,,,,Très bien,Très bien,,,,,Pas mal,,,,Très bien,,,,,Pas mal,,,,,Très bien,,,,Pas mal
291823,,Pas mal,,Très bien,Très bien,,Très bien,,,Très bien,,,,,,,,,,,,,,,,,,,,,,,,,,Très bien,,,,,,Très bien,,,,,,Très bien,,,,,,,,,,,,,,,,,,,,Pas mal,,,,Pas terrible,,Très bien,,,Très bien,,,,,,,,Chef-d'oeuvre,
285288,,Très bien,,Très bien,Très bien,,,,,,,,,,,,,,,Chef-d'oeuvre,Pas mal,,,,Chef-d'oeuvre,,,,,,,,,,,,,,,,,Pas mal,,,,,,Très bien,,,,Pas mal,,,,,Très bien,,,,,Très bien,,,,,Très bien,,,,,Chef-d'oeuvre,,,,,,,,,,,,,,Pas mal
290693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264578,,Très bien,,Pas mal,,,,,,,,,,,,,,,,Très bien,,,,,,,,,,,,,,,,Pas mal,,,,,,,,,,,,,,,,Pas mal,,,,,Très bien,,,,Très bien,,,,,,,Pas mal,,,,Très mauvais,,,,,,,,,,,,,,Très bien
272215,,Pas mal,,Pas terrible,Très bien,,Pas terrible,,,Pas terrible,,,,,,,,,,Très bien,Très bien,,Très bien,Très bien,,,Très bien,,Pas terrible,Pas mal,,,,,Très bien,Pas mal,,,Pas mal,,,Très bien,,,,,,Pas terrible,,Très bien,,Très bien,,,,,Très bien,,Chef-d'oeuvre,,,,Très bien,,,,,Pas mal,,,,,Très bien,,,,Très bien,,Chef-d'oeuvre,,,Très bien,,,,Très bien
277654,,Pas mal,,,,,Pas terrible,,,Très mauvais,Très bien,,,,,,,,,,Pas mal,,Pas mal,,,,Pas terrible,,Pas terrible,,,,,,,Pas mal,,,,,,Très bien,,,,,,,Très bien,,,,Très bien,,,,Très bien,,,,Très bien,,,,,,,Pas mal,,,,Pas terrible,,,,,,,Chef-d'oeuvre,,,Pas mal,,,,Très bien
283168,,Très mauvais,,,,,,,,,,,,,,,,Très bien,,,,,,,,,Très mauvais,Très bien,Pas mal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Très mauvais,,,,Pas mal,,,,,,,,,,,,,,,Très bien,,,Pas mal,,,,,,,Pas mal
185936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280140,,Très bien,,Pas mal,Très bien,,Pas terrible,Très bien,Pas mal,Pas mal,,,,,,,,,,,Très bien,,,Très bien,,,,,Pas mal,,,,,,Très bien,Pas mal,,,Très bien,,,Très bien,,,,,,Pas terrible,,Pas mal,,,,,,,Très bien,,,,,,,,,,,Très bien,,,,Pas mal,,Chef-d'oeuvre,,,Très bien,,,,,,,,,
288924,,Très bien,,Pas terrible,,,Pas mal,,,Pas mal,,,,,,,,,,,Très bien,,Très bien,,,,Pas mal,,,,,,,,,Très bien,,,,,,Très bien,,,,,,,,Pas mal,,,,,,,,,,,,,Très bien,,,,,Pas mal,,,,Pas terrible,,,,,Pas mal,,,,,Très bien,,,,Très bien
270638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266735,,Très bien,,,Pas mal,,,,,,Très bien,,,,,,,Chef-d'oeuvre,,,,,,,,,Très bien,,,,,,,,,,,,,,,Très bien,,,,,,,,,,Pas mal,,,,,,,,,,Très bien,,,,,Très bien,Très bien,,,,Pas mal,,,,,Très bien,,,,,,,,,Très bien
294920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289299,,Pas terrible,,Pas terrible,,,,,,Très mauvais,,,,,,,,,,,,,,,,,Pas mal,,Pas terrible,,,,,,,Pas mal,,,Pas terrible,,,,,,,,,,,,,Pas terrible,,,,,Très bien,,,,,,Très bien,,,,,,,,,Très mauvais,,,,,,,,,,Très bien,,,,
292831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292994,,Pas mal,,Très bien,Pas mal,,,,,Pas terrible,,,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,Chef-d'oeuvre,,,Pas mal,,,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,,Pas mal,,,,,Très bien,,,,,,,,,
295244,,Pas terrible,,Très bien,,,Pas mal,,,Très bien,,,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,,,,,,,,Pas mal,,Pas mal,,,,,Pas mal,Très bien,,,Très bien,,,,,,,,,,Pas mal,Pas terrible,,,,Pas mal,,,,,Pas mal,,,,,,,Très bien,,
304103,,Pas mal,,Très bien,,,,,,Pas mal,,,,,,,,,,Pas mal,,,,,,,Très mauvais,,,,,,,,,,,,Très bien,,,,,,,Pas mal,,,,,,Très bien,,Très bien,,,,,,,,,,,,,,,,,,Pas mal,,,,,,,,,,,,,,
292287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272977,,Très bien,,Chef-d'oeuvre,Très mauvais,,Chef-d'oeuvre,,,Chef-d'oeuvre,,,,,,,,,,,,,,,,,,,Très bien,Très bien,,,,,,Pas mal,,,,,,Pas terrible,,,,,,Très bien,Très bien,,,,,,,,,,Très bien,,,,,,,,,Très bien,,,,Pas mal,,Très bien,,,Chef-d'oeuvre,,,,,,,,Très bien,
283720,,Pas terrible,,Pas terrible,,,,,,Très bien,,,,,,,,,,,,,Pas mal,,,,,,,,,,,,Très bien,,,,,,,,,,,,,,,Pas mal,,,,,,,Pas mal,,,,,,Très bien,,,,,Très mauvais,,,,Pas mal,,,,,Pas terrible,,,,,Très bien,,,,Pas mal
298169,,Pas mal,,Pas mal,,,,,,Très mauvais,,,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,Très bien,,,Très bien,,,,,,,,,,,,,,,Très mauvais,,,,,,,,,,,Très mauvais,,,,Pas terrible,,,,,,,,,,,,,,Très mauvais
293302,,Très bien,,Pas mal,,,Pas terrible,,,Pas mal,,,,,,,,,,,,,,,,,Chef-d'oeuvre,,,,,,,,,Pas mal,,,Très bien,,,Très bien,,,,,,,,,,,,,,,,,,,,Chef-d'oeuvre,,,,,,Très bien,,,,Pas mal,,,,,,,Chef-d'oeuvre,,,,,,Pas mal,Très bien
297097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293556,,Pas mal,,Pas mal,Pas mal,,Très bien,,,Très mauvais,,,,,,,,,,,,,,,,,,,,,,,,,,Pas terrible,,,Très bien,,,,,,,Très bien,,,,,,,Pas mal,,,,Pas terrible,,,,,Pas terrible,,,,,Pas mal,Pas terrible,,,,Pas mal,,,,,Pas terrible,,,,,,,Pas terrible,Très bien,
273116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293172,,Pas mal,,Pas mal,Pas mal,,Pas terrible,,,Pas terrible,,,,,,,,,,,,,,,,,,,Pas mal,,,,,,,Pas mal,,,Très bien,,,,,,,,,,,Pas mal,,,,,,,Très bien,,,,,,Très bien,,,,,,,,,Pas mal,,,,,Pas terrible,,Très bien,,,Très bien,,,,
280372,,Pas mal,,Pas terrible,,,,,Pas mal,Pas mal,,,,,,,,,,,Pas mal,,,Pas mal,,,Très bien,,Pas mal,,,,,,,Pas terrible,,,Très bien,,,Très bien,,,,,,,,Pas mal,,Pas mal,,,,,Très bien,,,,,,,,,,,Pas mal,,,,Pas mal,,,,Très bien,,,Très bien,,,,,,,Pas mal
290657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293468,,Pas terrible,,Pas terrible,,,,,,Très mauvais,,,,,,,,,,,,,,,,,,,,,,,,,,Pas terrible,,,Pas terrible,,,,,,,,,Très mauvais,,,,,,,,,,,,,,Très bien,,,,,Très bien,,,,,Très mauvais,,Pas mal,,,Pas terrible,,,,,,,,Très bien,
279907,,Pas mal,,Très bien,,,,,,,,,,,,,,Très bien,,,,,Pas mal,,,,,Très bien,,,,,,,Très bien,,,,Très bien,,,Pas mal,,,,,,Très mauvais,,,,,,,,,Très bien,,,,,,,,,,,Pas terrible,,,,Pas mal,,Très bien,,,Pas terrible,,,,,,,,,
290378,,Pas mal,,Très bien,Très bien,,Pas mal,,,Très bien,,,,,Pas mal,,,,,,Chef-d'oeuvre,,,,,,,Très bien,,,,,,,,Pas mal,,,,,,Chef-d'oeuvre,,,,,,Pas mal,,,,,,,,,,,,,,,,,,,Très bien,,,,,,,Très bien,,,,,,,,,,,Chef-d'oeuvre,
284788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270086,,Pas mal,,Pas terrible,Très mauvais,,Pas terrible,,,Très mauvais,,,,,,,,,,,,,,,,,,,,,,,,,Très bien,Pas mal,,,Pas terrible,,,Très bien,,,,,,,,,,,,,,,Très bien,,,,,Pas mal,,,,,Pas mal,Pas terrible,,,,Très mauvais,,,,,,,,,,,,,,
296073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292929,,,,Très bien,,,,,,Très bien,Très bien,,,,,,,,,,Chef-d'oeuvre,,Très bien,Très bien,,,,,,,,,,,Très bien,Très bien,,,Très bien,,,Très bien,,,,,,,,Pas mal,,,,,,,Pas mal,,,,,,Très bien,,,,,Pas mal,,,,Pas mal,,,,,Très mauvais,,Chef-d'oeuvre,,,Très bien,,,Pas mal,Pas mal
275426,,Pas mal,,Très bien,Très bien,,,,Très bien,Pas mal,,,,,,,,,,,Pas mal,,Pas mal,,,,Pas mal,,Très bien,,,,,,,Pas mal,,,,,,Très bien,,,,,,Pas mal,,Pas mal,,,,,,,Très bien,,,,,,,,,,,Très bien,,,,Pas terrible,,,,,,,Chef-d'oeuvre,,,,,,,Pas mal
294298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,,Pas mal,,Très bien,,,Pas terrible,,,Pas mal,,,,,,,,,,,Très bien,,,Très bien,,,Pas mal,,,,,,,,,Très bien,,,,,,Chef-d'oeuvre,,,,,,,,Très bien,,,,,,,,,,,,,,,,,,Pas mal,,,,Pas mal,,,,,,,Très bien,,,,,,Très bien,Très bien
293086,,Très bien,,Très bien,Chef-d'oeuvre,,Chef-d'oeuvre,,,Chef-d'oeuvre,,,,,,,,,,,,,,,,,,,,,,,,,,Très bien,,,,,,Très bien,,,,,,Très bien,Pas mal,,,,,,,,,,,,,,,,,,,Pas terrible,,,,Pas mal,,Très bien,,,Chef-d'oeuvre,,Chef-d'oeuvre,,,,,,Très bien,Très bien
44282,,Très bien,,Pas mal,Pas mal,,Pas mal,,,Très bien,,,,,,,,,,,,,Chef-d'oeuvre,,,,Pas terrible,,,,,,,,,Pas mal,,,,,,Chef-d'oeuvre,,,,,,,,Pas terrible,,,,,,,Très bien,,,,,,Pas mal,,,,,Très mauvais,,,,Très mauvais,,Chef-d'oeuvre,,,Chef-d'oeuvre,,Très bien,,,Pas mal,,,,Chef-d'oeuvre
273911,,Très bien,,Très bien,Très bien,,Très bien,,,Très bien,Très bien,,,,Très bien,,,,,,Très mauvais,,,,,,Très mauvais,Très bien,,Pas mal,,,,,,Très mauvais,,,Très bien,,,Pas mal,,,,,,Pas mal,Pas mal,Pas mal,,,,,,,Très bien,,Très bien,,,,,,,,,,,,,Très bien,,Chef-d'oeuvre,,Pas mal,Très bien,,,,,Très bien,,,Chef-d'oeuvre,Pas mal
294775,,Très bien,,Très bien,Très bien,,Pas mal,,,Très bien,,,,,,,,,,,,,,,,,Pas mal,,,,,,,,,Très bien,,,,,,Très bien,,,,,,Pas mal,,,,,,,,,,,Chef-d'oeuvre,,,,,,,,,Pas mal,,,,Pas terrible,,Très bien,,,Très bien,,,,,,,,,Pas mal
280202,,Très bien,,Très bien,,,,,,Pas terrible,,,,,,,,,,,,,,,,,Pas mal,Pas mal,,Pas mal,,,,,,Pas mal,,,,,,Pas mal,,,,,,,Pas mal,Pas mal,,,,,,,Pas mal,,,,,,,,,,,Pas mal,,,,,,,,,Pas mal,,,,,,,,,Très bien
290731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293774,,Très bien,,Pas terrible,Très bien,,Pas mal,,,Très bien,,,,,,,,,,,,,,,,,,,,,,,,,,Pas mal,,,,,,,,,,,,Pas terrible,,,,,,,,,,,,,,,,,,,,,,,,Pas terrible,,,,,Pas terrible,,,,,,,,Pas mal,
300878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285076,,Pas terrible,,Pas mal,,,,,,,,,,,,,,Très bien,,Pas terrible,,,,,,,,,,,,,,,,Pas mal,,,Très bien,,,,,,,,,,,,,,,,Pas terrible,,Pas mal,,,,,,,,,,,Pas terrible,,,,Pas mal,,,,,,,,,,,,,,
288572,,Très bien,,Pas mal,Très bien,,,,,,,,,,,,,,,,,,Pas mal,,,,Pas mal,,,,,,,,,Pas terrible,,,,,,Très bien,,,,,,Pas mal,,,,,,,,,,,Très bien,,,,,,,,,Pas mal,,,,Pas mal,,,,,,,,,,,,,,Pas mal
